#DaVis 7.2.2 2D-vector 8 130 172 "position" "mm" "position" "mm" "velocity" "m/s"
-92.2328	44.1007	-12.1127	-0.482143
-91.5878	44.1007	-12.1615	-0.533307
-90.9429	44.1007	-12.0125	-0.462144
-90.2979	44.1007	-11.8698	-0.431454
-89.6529	44.1007	-11.7493	-0.262347
-89.0079	44.1007	-11.896	-0.342175
-88.3629	44.1007	-12.0533	-0.23335
-87.7179	44.1007	-11.9043	-0.362475
-87.073	44.1007	-11.7675	-0.609242
-86.428	44.1007	-11.8554	-0.692357
-85.783	44.1007	-11.9263	-0.589177
-85.138	44.1007	-12.01	-0.369255
-84.493	44.1007	-12.0483	-0.364007
-83.8481	44.1007	-11.965	-0.325353
-83.2031	44.1007	-11.9436	-0.296944
-82.5581	44.1007	-12.1261	-0.390233
-81.9131	44.1007	-12.0107	-0.371025
-81.2681	44.1007	-11.8476	-0.390319
-80.6231	44.1007	-11.8779	-0.33136
-79.9782	44.1007	-11.9272	-0.477945
-79.3332	44.1007	-11.8878	-0.516356
-78.6882	44.1007	-12.0058	-0.457943
-78.0432	44.1007	-11.9806	-0.697434
-77.3982	44.1007	-11.9137	-0.705852
-76.7533	44.1007	-11.8743	-0.865395
-76.1083	44.1007	-11.8117	-1.0025
-75.4633	44.1007	-12.0706	-0.706384
-74.8183	44.1007	-12.0092	-0.418158
-74.1733	44.1007	-11.708	-0.522303
-73.5284	44.1007	-11.7955	-0.614822
-72.8834	44.1007	-11.9704	-0.579765
-72.2384	44.1007	-12.0897	-0.701615
-71.5934	44.1007	-12.057	-0.788229
-70.9484	44.1007	-11.8345	-0.667558
-70.3034	44.1007	-11.6821	-0.386581
-69.6585	44.1007	-11.9828	-0.415959
-69.0135	44.1007	-11.9923	-0.605411
-68.3685	44.1007	-11.8899	-0.760455
-67.7235	44.1007	-11.8564	-0.686203
-67.0785	44.1007	-11.8115	-0.5794
-66.4336	44.1007	-11.7892	-0.530486
-65.7886	44.1007	-11.6685	-0.653607
-65.1436	44.1007	-11.6016	-0.725007
-64.4986	44.1007	-11.8651	-0.452734
-63.8536	44.1007	-11.9544	-0.581914
-63.2086	44.1007	-11.7822	-0.715885
-62.5637	44.1007	-11.7964	-0.584429
-61.9187	44.1007	-11.8308	-0.556312
-61.2737	44.1007	-11.9499	-0.590439
-60.6287	44.1007	-12.0659	-0.52431
-59.9837	44.1007	-11.9484	-0.629311
-59.3388	44.1007	-12.0137	-0.764273
-58.6938	44.1007	-11.9723	-0.545703
-58.0488	44.1007	-11.8233	-0.427744
-57.4038	44.1007	-11.8232	-0.592614
-56.7588	44.1007	-11.8635	-0.719952
-56.1138	44.1007	-11.9886	-0.662999
-55.4689	44.1007	-12.0634	-0.509757
-54.8239	44.1007	-11.999	-0.618474
-54.1789	44.1007	-11.9487	-0.681335
-53.5339	44.1007	-11.857	-0.648869
-52.8889	44.1007	-11.8158	-0.557606
-52.244	44.1007	-11.9202	-0.570752
-51.599	44.1007	-12.0395	-0.726984
-50.954	44.1007	-11.9033	-0.762838
-50.309	44.1007	-11.8007	-0.757733
-49.664	44.1007	-11.9515	-0.741696
-49.0191	44.1007	-11.9858	-0.735857
-48.3741	44.1007	-11.9658	-0.638567
-47.7291	44.1007	-11.881	-0.661537
